0	2	1601
1	2	1832
2	0	718
2	1	3136
3	0	718
3	1	217
4	2	906
5	2	1594
6	2	1437
7	2	2369
8	2	353
9	0	2202
9	1	3136
10	2	3301
11	2	42
12	2	775
13	2	2288
14	2	2967
15	2	3372
16	0	718
16	1	3085
17	0	718
17	1	788
18	2	1879
19	0	1488
19	1	788
20	2	526
21	0	691
21	1	1520
22	2	141
23	2	822
24	2	3096
25	2	725
26	2	2783
27	2	1992
28	2	2345
29	2	3435
30	2	2056
31	0	718
31	1	1879
32	0	1488
32	1	3085
33	2	1446
34	2	2970
35	2	2528
36	0	2202
36	1	3085
37	2	3375
38	0	2677
38	1	1223
39	0	2677
39	1	1520
40	2	1023
41	2	910
42	2	343
43	2	769
44	0	356
44	1	217
45	0	1488
45	1	526
46	2	3439
47	0	952
47	1	217
48	0	2397
48	1	3136
49	2	2888
50	2	3420
51	2	2944
52	0	952
52	1	3136
53	2	2121
54	2	1465
55	0	718
55	1	3143
56	0	1734
56	1	217
57	2	864
58	2	274
59	2	1323
60	0	718
60	1	2369
61	0	2202
61	1	3225
62	2	3285
63	2	2285
64	0	1488
64	1	987
65	0	2162
65	1	1879
66	2	1155
67	2	3111
68	0	1488
68	1	3391
69	2	1274
70	2	2975
71	2	2740
72	2	3342
73	2	2221
74	0	1488
74	1	3435
75	2	1850
76	0	2187
76	1	3136
77	2	450
78	0	718
78	1	2827
79	0	952
79	1	3391
80	2	242
81	0	451
81	1	3435
82	0	2162
82	1	1683
83	0	1162
83	1	3372
84	2	2702
85	0	3386
85	1	3391
86	0	2162
86	1	526
87	0	1022
87	1	353
88	2	2539
89	0	2202
89	1	3365
90	0	2236
90	1	3136
91	0	3386
91	1	570
92	0	718
92	1	2133
93	0	1488
93	1	2133
94	2	1650
95	2	456
96	2	3383
97	2	2951
98	2	2021
99	0	718
99	1	1097
100	0	3386
100	1	1879
101	0	1488
101	1	570
102	0	2730
102	1	217
103	0	952
103	1	987
104	2	3448
105	0	186
105	1	581
106	0	356
106	1	3136
107	0	718
107	1	3375
108	0	2969
108	1	526
109	0	952
109	1	1601
