0	2	1113
1	2	3025
2	2	1329
3	2	5046
4	2	181
5	0	2471
5	1	3338
6	0	1364
6	1	3338
7	2	3888
8	0	2471
8	1	3227
9	2	3214
10	2	3197
11	2	4708
12	2	589
13	0	225
13	1	3227
14	2	2059
15	0	2471
15	1	3888
16	2	4126
17	2	3692
18	2	4025
19	2	1001
20	2	380
21	2	3382
22	2	3476
23	2	4165
24	2	194
25	2	3871
26	2	490
27	2	3081
28	2	2679
29	2	3230
30	0	2471
30	1	4923
31	2	1525
32	0	953
32	1	448
33	2	5012
34	0	1271
34	1	4126
35	2	877
36	0	1364
36	1	4126
37	2	2983
38	0	1364
38	1	4802
39	2	1215
40	2	2120
41	2	4317
42	2	4907
43	0	2407
43	1	3338
44	2	4447
45	2	1707
46	0	2471
46	1	589
47	2	4457
48	2	126
49	0	2471
49	1	262
50	2	962
51	0	5165
51	1	4802
52	0	4020
52	1	3227
53	2	4212
54	2	1236
55	2	4659
56	2	2801
57	0	2471
57	1	35
58	2	3694
59	0	1457
59	1	3227
60	2	934
61	0	225
61	1	1024
62	0	225
62	1	589
63	0	1364
63	1	262
64	2	3246
65	2	3083
66	2	4666
67	0	3975
67	1	448
68	0	3627
68	1	3338
69	2	5140
70	2	4115
71	2	1527
72	2	2269
73	0	1364
73	1	2664
74	0	1364
74	1	1112
75	2	357
76	2	4210
77	2	1891
78	0	966
78	1	3338
79	0	2732
79	1	3338
80	2	1196
81	0	1364
81	1	2576
82	0	1457
82	1	2501
83	0	4590
83	1	3338
84	2	1410
85	0	696
85	1	3227
86	0	1958
86	1	3214
87	0	2821
87	1	4802
88	0	1364
88	1	4165
89	2	1583
90	2	1487
91	0	2471
91	1	4666
92	2	3691
93	2	4357
94	0	3080
94	1	1112
95	2	1631
96	0	2471
96	1	1413
97	0	4020
97	1	3025
98	0	1457
98	1	1024
99	0	1457
99	1	1112
100	0	3080
100	1	3888
101	2	4250
102	2	2415
103	0	445
103	1	3888
104	2	618
105	2	1794
106	0	2166
106	1	3164
107	2	870
108	2	945
109	0	1364
109	1	3291
110	2	4104
111	2	2022
112	2	2798
113	0	3555
113	1	4923
114	2	4466
115	0	966
115	1	3476
116	0	730
116	1	3830
117	0	4020
117	1	35
118	0	1457
118	1	5046
119	2	3581
120	2	4626
121	0	5165
121	1	4822
122	0	2471
122	1	2197
123	0	5165
123	1	3476
