0	0	475
0	1	13
0	1	6035
0	1	7941
0	1	3319
0	1	5042
0	1	1969
0	1	6597
0	1	1179
0	1	6004
0	1	1334
0	1	72
0	1	3163
0	1	2902
0	1	7263
0	1	2916
0	1	1561
0	1	1975
0	1	4920
0	1	385
0	2	817
1	1	2902
1	2	2762
2	1	1179
2	2	6342
3	0	3998
3	1	13
3	1	6597
3	1	6004
3	1	7263
3	1	4484
3	1	1561
3	1	1975
3	1	2654
3	1	3163
3	1	2902
3	1	6035
3	1	56
3	1	1969
3	1	1334
3	1	72
3	1	3319
3	1	7941
3	1	5042
3	1	1179
3	1	4920
3	1	385
3	2	7301
4	1	1179
4	2	4179
5	1	1179
5	2	3041
6	1	1179
6	2	3475
7	1	13
7	2	5728
8	1	13
8	2	2053
9	1	1179
9	2	7741
10	1	13
10	2	130
11	0	7859
11	1	13
11	1	6597
11	1	6004
11	1	7263
11	1	4484
11	1	1561
11	1	1975
11	1	2654
11	1	3163
11	1	2902
11	1	6035
11	1	56
11	1	1969
11	1	72
11	1	3319
11	1	7941
11	1	5042
11	1	1179
11	1	4920
11	1	385
11	2	5317
12	0	7859
12	1	56
12	1	7941
12	1	5042
12	1	1969
12	1	1179
12	1	6004
12	1	3163
12	2	2208
13	0	7859
13	1	7941
13	1	5042
13	1	1179
13	1	3163
13	1	2902
13	1	1975
13	2	2030
14	0	488
14	1	56
14	1	13
14	1	7941
14	1	2553
14	1	1969
14	1	1179
14	1	6004
14	1	72
14	1	3163
14	1	7263
14	1	6035
14	1	385
14	2	3447
15	1	1179
15	2	706
16	0	488
16	1	13
16	1	6597
16	1	6004
16	1	2916
16	1	7263
16	1	1561
16	1	1975
16	1	2553
16	1	2654
16	1	3163
16	1	6035
16	1	56
16	1	1969
16	1	1334
16	1	72
16	1	3319
16	1	7941
16	1	5042
16	1	1179
16	1	4920
16	1	385
16	2	6516
17	1	1179
17	2	6272
18	0	488
18	1	13
18	1	6035
18	1	7941
18	1	2654
18	1	5042
18	1	1969
18	1	1179
18	1	6004
18	1	4920
18	1	72
18	1	3163
18	1	7263
18	1	4484
18	1	1561
18	1	1975
18	1	385
18	2	5957
19	1	1179
